row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,171103_PMA_TK_M1_01.mzML Peak height,171103_PMA_TK_M1_02.mzML Peak height,171103_PMA_TK_M1_03.mzML Peak height,171103_PMA_TK_M1_04.mzML Peak height,171103_PMA_TK_M1_05.mzML Peak height,171103_PMA_TK_M1_06.mzML Peak height,171103_PMA_TK_PA14_01.mzML Peak height,171103_PMA_TK_PA14_02.mzML Peak height,171103_PMA_TK_PA14_03.mzML Peak height,171103_PMA_TK_PA14_04.mzML Peak height,171103_PMA_TK_PA14_05.mzML Peak height,171103_PMA_TK_PA14_06.mzML Peak height,171103_PMA_TK_QC_03.mzML Peak height,171103_PMA_TK_QC_04.mzML Peak height,171103_PMA_TK_QC_05.mzML Peak height,171103_PMA_TK_QC_06.mzML Peak height,171103_PMA_TK_QC_07.mzML Peak height,171103_PMA_TK_QC_08.mzML Peak height,171103_PMA_TK_media_02.mzML Peak height,171103_PMA_TK_media_03.mzML Peak height,171103_PMA_TK_media_04.mzML Peak height,171103_PMA_TK_media_05.mzML Peak height,171103_PMA_TK_media_06.mzML Peak height,
113,260.1966719022861,0.43097442,,,,,,,,,,,4.9529824E7,4.0624188E7,4.968872E7,3.3635804E7,4.202041E7,5.739712E7,6.92344E8,7.539049E8,5.1698266E8,5.529181E8,6.807049E8,5.6526176E8,2.1929762E8,2.006759E8,1.6567256E8,1.191903E8,9.7996216E7,7.67121E7,1.606079E9,1.4695393E9,1.7169299E9,1.432284E9,1.4978179E9,
83,366.1691044473575,0.43142492,,,,,,,,,,,7993621.0,7992179.0,7973025.5,0,9109679.0,1.1095464E7,8.472006E7,9.098824E7,5.6153816E7,8.415504E7,9.1148296E7,7.250588E7,2.426968E7,2.6478866E7,2.4177188E7,2.01137E7,2.17785E7,1.8905052E7,1.08909944E8,1.1948002E8,1.15244E8,1.0714024E8,1.0384771E8,
89,385.25531620449135,0.4316833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9086384E7,3.0654518E7,3.1763404E7,2.6972778E7,2.6714894E7,
96,237.13436374352494,0.43401593,,,,,,,,,,,3.1237274E7,3.380999E7,3.5443628E7,2.7227104E7,3.2837498E7,3.92843E7,3.0476522E7,3.2818698E7,2.1317732E7,2.9445604E7,3.2085254E7,2.889333E7,2.325898E7,2.4236442E7,2.7082758E7,2.5418224E7,2.6162488E7,2.0254016E7,3.2523278E7,3.1183376E7,3.171112E7,3.4089876E7,3.3042108E7,
93,233.14933157575516,0.4351072,,,,,,,,,,,0,0,0,0,0,0,4.7691908E7,2.6391044E7,3.5842068E7,3.688918E7,4.6477948E7,3.4828772E7,4.6456212E7,5.0970416E7,5.192726E7,4.566655E7,4.2969424E7,4.352897E7,3.5978342E8,4.0156957E8,3.9303856E8,3.731571E8,3.8470928E8,
91,221.09521750310705,0.4357241,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3834572E7,3.0447166E7,3.3814876E7,2.8852182E7,2.8305094E7,
92,269.10868475380613,0.43632883,,,,,,,,,,,0,0,0,0,0,0,1.7591164E7,1.4919903E7,1.5571173E7,0,1.4489321E7,1.3671152E7,0,0,0,0,0,0,0,0,0,0,0,
87,241.11550888991005,0.43814403,,,,,,,,,,,0,0,0,0,0,0,9559500.0,8068299.0,0,0,8794900.0,9247672.0,1.4906017E7,1.5530995E7,1.081416E7,1.0207562E7,1.0412076E7,1.0639056E7,5.9378456E7,5.8844308E7,5.7721492E7,6.2027084E7,6.529268E7,
90,398.20312573755075,0.4407019,,,,,,,,,,,2.4462124E7,2.5638504E7,2.7943502E7,1.8430004E7,3.3172272E7,3.0959348E7,7.639667E7,6.2967724E7,4.6594748E7,5.7188744E7,6.366438E7,5.2028224E7,2.393979E7,2.1584228E7,2.0355234E7,1.79546E7,1.4479848E7,1.6296702E7,5.8498344E7,6.406831E7,6.1766256E7,6.42564E7,6.502213E7,
110,299.10017741781974,0.44717756,,,,,,,,,,,7810385.5,6647672.0,6405105.5,0,6475170.0,9303343.0,1.5410467E7,1.3787757E7,9386116.0,6962747.5,1.3248401E7,8709550.0,0,6152302.5,0,0,0,0,9950603.0,1.0020288E7,1.1685703E7,1.0334035E7,9315532.0,
103,269.10684849653273,0.45233008,,,,,,,,,,,1.3142925E7,1.5748853E7,1.5110743E7,1.3237598E7,1.8490812E7,1.7726074E7,0,0,0,1.0651574E7,0,1.4254317E7,9230072.0,9870833.0,8735589.0,9822207.0,9023500.0,9407902.0,1.0493097E7,0,1.0984419E7,0,0,
99,479.2529224998433,0.46024066,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9178288E7,3.3636396E7,2.9784396E7,2.5948334E7,2.1894512E7,
98,279.137070468051,0.46635795,,,,,,,,,,,0,0,0,0,0,0,3.6512572E7,3.9210356E7,3.0264904E7,2.8105296E7,3.8047324E7,3.4362748E7,9458425.0,9755813.0,8391078.0,0,0,0,3.3156906E7,3.5804544E7,3.240295E7,3.2648246E7,3.2903388E7,
97,253.1180253339469,0.46799776,,,,,,,,,,,0,0,0,0,0,0,2.1204248E7,2.131196E7,1.9332754E7,1.57431E7,2.1680448E7,1.6627857E7,6728428.0,0,0,0,0,0,3.179838E7,2.8217622E7,2.968695E7,3.5176176E7,3.0967828E7,
106,287.10319690673947,0.469332,,,,,,,,,,,0,0,0,0,0,0,2.2818338E7,2.1523276E7,1.6234017E7,1.4684771E7,2.3149464E7,1.861191E7,0,0,0,0,0,0,1.57586E7,1.8386376E7,1.6107301E7,1.2527405E7,1.3628722E7,
104,176.06564377717402,0.4696531,,,,,,,,,,,0,0,0,0,0,0,7265304.5,6391665.0,7287560.5,7120892.0,7830243.0,7806181.5,6561684.5,7183284.5,6450937.5,6232763.5,6723485.5,6300785.5,6608235.0,8057046.0,7333904.5,6572688.5,0,
112,154.08384243142902,0.4804698,,,,,,,,,,,0,0,0,0,0,0,8307063.5,7857917.5,7549832.5,7736437.0,7231603.0,7585284.5,0,0,0,0,0,0,9206155.0,8725462.0,9412816.0,8668104.0,8827290.0,
107,265.1217175456182,0.48379406,,,,,,,,,,,0,0,0,0,0,0,6.5405004E7,6.050156E7,3.9959224E7,3.4245484E7,5.847525E7,4.354401E7,8869073.0,8322363.0,7876950.5,0,0,0,5.7687556E7,6.2453268E7,6.0551044E7,5.036608E7,4.5079056E7,
115,132.1019957729485,0.49902377,,,,,,,,,,,2.1888984E8,1.9395736E8,2.2497845E8,1.762612E8,2.1473147E8,2.6597749E8,1.2137791E9,1.3993043E9,1.029979E9,1.0987625E9,1.1837312E9,1.1608218E9,6.560978E8,7.0366125E8,7.264008E8,7.062789E8,6.7451546E8,6.498227E8,1.2276534E9,1.3884973E9,1.3935414E9,1.2785742E9,1.285704E9,
121,322.1869181616321,0.4995931,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.0423808E7,9043875.0,0,0,0,0,1.8061204E7,2.3241166E7,1.885415E7,1.4867468E7,1.4404705E7,
105,288.202735126956,0.5030163,,,,,,,,,,,2.428104E7,2.1402084E7,2.445206E7,1.6510012E7,2.2461906E7,2.832839E7,2.2272354E7,7.904011E7,1.4730929E7,1.5813264E7,1.783992E7,2.0075822E7,4.2238116E7,1.3238842E8,1.27047224E8,1.0781891E8,1.0838116E8,9.601503E7,1.1753588E9,1.3601903E9,1.292095E9,1.1047854E9,1.1196493E9,
117,251.10580510990536,0.50418746,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8717159.0,1.739023E7,1.6429375E7,1.1260202E7,9706785.0,
129,429.2702195987149,0.5066346,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.4484616E7,1.414504E7,1.3858538E7,1.1923031E7,1.0650084E7,1.0286172E7,1.3923013E8,1.537956E8,1.5112299E8,1.2748515E8,1.1373233E8,
109,215.1389156697953,0.5089228,,,,,,,,,,,1.5974919E7,1.4558811E7,1.6191516E7,1.3605977E7,1.5807842E7,1.6203912E7,7.157577E7,8.447725E7,4.985759E7,4.8637856E7,7.0257496E7,6.017417E7,3.7483517E8,3.3980528E8,3.2407427E8,2.7161232E8,2.6681136E8,2.4879051E8,2.5891845E9,2.870941E9,3.012694E9,2.2763855E9,2.1205229E9,
101,237.12063790806096,0.5129476,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.1220907E7,1.0365166E7,1.0352512E7,8548846.0,8812232.0,8085650.5,3.8323668E7,4.20307E7,1.3231571E7,3.2180266E7,3.1480406E7,
118,301.12961009940176,0.52425975,,,,,,,,,,,1.5814217E7,1.6260297E7,1.6203591E7,1.2527911E7,1.761004E7,1.8237318E7,1.8216818E7,1.769531E7,1.3693656E7,1.6474199E7,1.6332565E7,1.8518506E7,9415753.0,0,1.2417288E7,1.0069641E7,9945805.0,1.10577E7,1.1358717E7,1.0703766E7,1.098476E7,8887274.0,9329907.0,
122,226.15477216249747,0.5308568,,,,,,,,,,,1.6371606E8,1.7124094E8,1.7938619E8,1.3708226E8,1.7700318E8,1.9582269E8,1.6770406E8,1.4595171E8,1.1741173E8,1.2753012E8,1.3379354E8,1.5347576E8,1.0122242E8,1.0374651E8,1.10139176E8,8.650179E7,9.472269E7,9.7874536E7,9.350892E7,8.1251816E7,8.1023E7,7.343581E7,7.440539E7,
124,437.250460810673,0.53162277,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1746228E7,2.3204558E7,2.2416812E7,1.8876568E7,1.8745034E7,
123,292.1652019810201,0.5320484,,,,,,,,,,,7.596879E7,7.589256E7,7.888439E7,6.0010596E7,7.840286E7,8.83659E7,9.025687E7,9.6976E7,6.2340996E7,6.7463576E7,7.745365E7,8.2732616E7,4.965086E7,4.9467652E7,5.4583564E7,4.377489E7,4.537724E7,5.3988296E7,6.6235256E7,6.045512E7,6.11683E7,5.66898E7,5.5464748E7,
139,283.1263332614957,0.53605205,,,,,,,,,,,0,0,0,0,0,0,5.2314536E7,5.2397376E7,3.805152E7,2.7358244E7,4.9187456E7,3.7144324E7,1.3632566E7,1.3217616E7,1.3411757E7,1.187867E7,1.1367858E7,1.0492453E7,3.1488478E7,3.378131E7,3.7432764E7,3.091426E7,2.7653776E7,
128,290.1707867113289,0.54411954,,,,,,,,,,,0,0,0,0,0,0,1.0383573E7,8177670.5,0,8536041.0,7510689.5,1.0212087E7,0,0,0,0,0,0,1.837213E7,2.1024758E7,1.8554752E7,1.9420962E7,1.8989638E7,
127,270.1556504623275,0.5442788,,,,,,,,,,,1.8521118E7,1.5444312E7,1.5234511E7,1.305244E7,1.456318E7,1.6451496E7,1.4519582E7,1.6846418E7,1.294439E7,1.3603093E7,1.4952491E7,1.4875182E7,9899444.0,8107814.5,9906297.0,8704446.0,8919584.0,7940351.0,1.571848E7,1.5644246E7,1.6901996E7,1.400925E7,1.3528891E7,
100,261.144321178044,0.5567441,,,,,,,,,,,1.796398E7,1.8468786E7,1.6028422E7,1.8741192E7,1.6853216E7,2.0898264E7,3.0309104E8,2.3345774E8,1.881198E8,1.786838E8,2.1281866E8,2.2376368E8,8.853495E7,8.494913E7,8.247396E7,7.811465E7,7.9879256E7,7.126758E7,1.6941485E8,1.8567138E8,2.001715E8,2.2933614E8,2.0831323E8,
133,262.14781333639905,0.55928016,,,,,,,,,,,0,0,0,0,0,0,4.1787916E7,2.988106E7,2.2628984E7,2.219706E7,2.542563E7,2.7074136E7,1.0765934E7,1.0928021E7,1.1090692E7,9694995.0,9851833.0,8678562.0,2.0557882E7,2.2924216E7,2.4503446E7,2.9493964E7,2.744229E7,
131,521.2818448998994,0.5633924,,,,,,,,,,,0,0,0,0,0,0,1.148087E7,0,0,0,0,5753808.5,0,0,0,0,0,0,0,0,0,0,0,
135,344.1813999777492,0.5635989,,,,,,,,,,,1.4544691E7,1.4828153E7,1.4749696E7,1.3734492E7,1.4930669E7,1.7743344E7,4.271217E7,2.8508054E7,2.5235344E7,2.5282398E7,3.064388E7,3.1509274E7,2.2469666E7,2.007935E7,1.934234E7,1.8743722E7,1.7101472E7,1.478759E7,2.4603088E7,2.6612336E7,3.0167966E7,3.4389456E7,3.0123798E7,
134,269.1130065255939,0.5655288,,,,,,,,,,,0,0,0,0,0,0,1.900744E7,1.3490691E7,1.337578E7,1.3962785E7,1.5613139E7,1.8142772E7,0,0,0,0,0,0,2.1323492E7,2.6227164E7,2.4620548E7,2.1852982E7,2.1221166E7,
136,213.123210343509,0.56747264,,,,,,,,,,,1.5206894E7,1.2915054E7,1.3535738E7,1.2942956E7,1.2511495E7,1.7429812E7,1.6627908E7,1.2909403E7,1.0673704E7,1.1944253E7,1.319517E7,1.412697E7,1.1511836E7,1.2225585E7,1.1890599E7,1.0789499E7,1.0630729E7,9285190.0,2.2362158E7,2.3087074E7,2.4457222E7,2.4432528E7,2.280391E7,
125,219.13385922058134,0.5680733,,,,,,,,,,,2.0425796E7,2.3167512E7,1.6113212E7,1.867093E7,2.2999602E7,2.3388752E7,3.3727452E7,4.344395E7,3.0202038E7,3.0422882E7,3.397563E7,2.6013346E7,4.9201372E7,1.6304486E7,1.3933573E7,3.1464982E7,1.5006392E7,1.3802322E7,3.8555596E7,4.067374E7,3.720573E7,4.2742664E7,3.9937996E7,
130,239.1024044068479,0.5710981,,,,,,,,,,,0,0,0,0,0,0,1.7251464E7,1.8257738E7,1.380651E7,1.492798E7,1.7475038E7,1.0872187E7,0,0,0,0,0,0,2.2472666E7,2.2378948E7,2.1055596E7,2.1147934E7,1.8759838E7,
137,200.12804453938733,0.5722326,,,,,,,,,,,3.5527404E7,3.0487462E7,2.9445738E7,2.2090412E7,2.9417544E7,2.8963236E7,3.3562464E7,3.1405508E7,2.4665652E7,2.616734E7,2.9514366E7,2.849202E7,2.6219744E7,2.4196018E7,2.0749862E7,1.989576E7,1.9443534E7,1.8480804E7,3.2338596E7,3.416794E7,4.1326692E7,2.8594402E7,2.5372972E7,
142,320.17147623657877,0.5799507,,,,,,,,,,,8.6173176E7,8.002704E7,7.743586E7,6.0288268E7,8.018576E7,9.578595E7,1.04389336E8,9.558014E7,7.164982E7,7.297633E7,8.824013E7,8.196693E7,7.1999E7,7.080019E7,6.0425788E7,5.581008E7,5.66812E7,6.3224116E7,1.2916495E8,1.3932125E8,1.457696E8,1.140604E8,1.24491144E8,
140,211.10504704293407,0.5805258,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0076698E7,9030892.0,1.1040423E7,9468481.0,9170798.0,4.454789E7,4.5664796E7,4.6652588E7,3.3562344E7,2.5818304E7,
147,203.13891525496877,0.5812598,,,,,,,,,,,0,0,0,0,0,0,9432295.0,0,0,0,9640336.0,0,1.8273172E7,2.189965E7,2.6210944E7,2.2856196E7,2.7350842E7,2.4090326E7,1.7149813E8,1.9135733E8,1.9490683E8,1.6789462E8,1.5134619E8,
145,288.2028409064772,0.5859454,,,,,,,,,,,5.787773E7,5.053255E7,5.360828E7,4.6781068E7,5.392798E7,6.964788E7,8.640348E7,7.325329E7,5.016428E7,5.410738E7,6.772861E7,6.501108E7,1.32988936E8,1.2454013E8,1.1826262E8,9.747423E7,9.837231E7,9.513056E7,1.2023977E8,1.0967587E7,1.4203222E8,1.1214208E7,1.0875663E8,
144,189.12329204243935,0.5908274,,,,,,,,,,,1.0134235E7,8016065.5,0,0,8358715.5,1.0551084E7,4.8191116E7,5.5175356E7,3.616993E7,4.408786E7,5.4353204E7,4.719952E7,6.183757E7,6.82862E7,6.328779E7,7.9673784E7,6.658923E7,6.9519096E7,5.750855E8,5.9672205E8,6.707844E8,5.472802E8,4.8795405E8,
149,454.3025451756607,0.5927892,,,,,,,,,,,7416795.0,6462423.0,6214004.0,0,6823295.5,8809530.0,6538960.0,7063770.0,0,0,0,0,0,0,0,0,0,0,0,0,6204668.0,0,0,
148,228.17053905579533,0.5945277,,,,,,,,,,,1.4628586E8,1.2580279E8,1.3343752E8,1.0391378E8,1.3783672E8,1.7058765E8,1.7806982E8,1.6282429E8,1.2000804E8,1.2457673E8,1.5981107E8,1.4926058E8,1.129004E8,1.4920222E8,9.807648E7,9.0076344E7,9.155506E7,9.37733E7,2.0911837E8,2.6619739E8,2.518468E8,1.7866874E8,1.4245397E8,
146,170.60251007055302,0.5967938,,,,,,,,,,,0,0,0,0,0,0,1.4941984E7,1.5387315E7,1.0671003E7,1.2348656E7,1.6602548E7,1.3537506E7,0,0,0,0,0,0,3.705893E7,4.7456904E7,3.748033E7,3.1013666E7,2.4811654E7,
151,247.11089649082302,0.5975418,,,,,,,,,,,0,0,0,0,0,0,3.821286E7,5.3917148E7,4.071695E7,3.424028E7,4.227174E7,3.379809E7,4.1836484E7,3.0647262E7,3.7077452E7,3.549047E7,3.044894E7,2.1113328E7,3.591731E8,3.859398E8,3.811524E8,3.5902454E8,3.2547222E8,
150,340.1976174562242,0.59877723,,,,,,,,,,,0,0,0,0,0,0,5.514979E7,4.740665E7,3.2900652E7,3.7174196E7,4.5163452E7,4.8732724E7,0,1.2991767E7,0,0,0,0,1.2390129E8,1.4903693E8,1.4299445E8,1.09370424E8,8.872209E7,
152,227.6546355656674,0.6036682,,,,,,,,,,,1.2205999E7,1.0400345E7,1.0494973E7,8339684.5,1.1058704E7,1.5508414E7,1.0360607E7,1.3371607E7,9106273.0,7683937.5,9615241.0,8180898.0,0,7723782.0,6566998.0,7301704.5,6783816.5,6757890.5,1.0910515E7,1.2097044E7,1.1631143E7,1.0231035E7,9904894.0,
156,253.11799077613955,0.60522807,,,,,,,,,,,0,0,0,0,0,0,7.844694E7,4.8869964E7,3.678178E7,3.8943416E7,5.382247E7,5.769037E7,2.1499052E7,1.7569152E7,1.5546589E7,1.8161232E7,1.5444954E7,1.4412428E7,1.5228384E8,1.7034954E8,1.7795168E8,1.2105217E8,1.0512471E8,
153,204.1177806589142,0.6092122,,,,,,,,,,,0,0,0,0,0,0,1.8762598E7,1.512635E7,1.1398407E7,1.0542763E7,1.7977516E7,1.5401192E7,0,0,0,0,0,0,3.3050312E7,3.8729244E7,3.247811E7,2.3674874E7,1.678114E7,
159,255.16459829142943,0.6099972,,,,,,,,,,,2.785829E7,3.0796018E7,3.1689324E7,2.5472224E7,3.0725062E7,3.6909216E7,3.668588E7,3.325225E7,3.1881284E7,3.0902466E7,3.2621814E7,3.1720244E7,0,2.7647254E7,2.5478088E7,2.2813078E7,2.3430012E7,2.2740962E7,3.7392296E7,4.387277E7,3.6769824E7,3.2819856E7,3.3596264E7,
154,254.1609192897542,0.61181843,,,,,,,,,,,2.3850387E8,2.4863966E8,2.490081E8,2.135414E8,2.5784568E8,2.9112102E8,2.678468E8,2.790712E8,2.4794088E8,2.5189595E8,2.6542472E8,2.5654578E8,2.1227178E8,2.0160534E8,2.0447755E8,1.8911173E8,1.838011E8,1.7702104E8,2.8487974E8,3.128105E8,3.125131E8,2.7750762E8,2.669009E8,
155,472.27633291448774,0.6122048,,,,,,,,,,,9655650.0,8213110.0,9908062.0,0,9889942.0,1.0979787E7,2.4054288E7,1.7255184E7,1.2264287E7,1.3730902E7,1.9618684E7,1.8884828E7,0,7714606.0,0,0,0,0,2.9330196E7,2.8310018E7,3.2364678E7,2.3550762E7,1.8181856E7,
157,294.18101558697515,0.6136774,,,,,,,,,,,9439390.0,0,0,0,7988819.0,1.1597131E7,4.020286E7,3.2527056E7,2.3811736E7,2.2247322E7,3.2523416E7,2.979765E7,4.4038736E7,3.0225664E7,1.5017848E7,1.1017697E7,7575088.5,0,4.0864614E8,4.6243056E8,4.7410602E8,3.580616E8,2.9322336E8,
158,286.175789747042,0.6137098,,,,,,,,,,,0,0,0,0,0,0,2.8827842E7,2.0861834E7,1.464041E7,1.2190773E7,1.6860244E7,1.9900598E7,1.5029476E7,1.1856012E7,6296778.0,0,0,0,6.001594E7,6.6614508E7,6.835655E7,3.841219E7,4.6191724E7,
161,229.1181828917095,0.6211827,,,,,,,,,,,7128368.5,6061860.0,6472254.0,0,6942347.0,8582175.0,1.5707257E7,8275776.0,6079300.0,6504428.0,9402360.0,9689764.0,8506607.0,8295026.5,0,0,0,0,1.5462584E7,1.6077034E7,1.5415703E7,1.0794269E7,8818372.0,
160,295.1758464617512,0.622218,,,,,,,,,,,2.6314216E7,2.68481E7,2.4766642E7,1.8403462E7,2.5676542E7,3.3684696E7,3.1311232E7,2.6963374E7,2.1878958E7,2.1711456E7,2.5625974E7,2.545032E7,0,0,1.7926312E7,1.7838024E7,1.6937438E7,1.7774224E7,1.5860732E7,1.4587863E7,1.6909984E7,1.3523342E7,1.4184484E7,
170,215.138936435967,0.6280406,,,,,,,,,,,1.1968833E7,1.2803419E7,1.2610437E7,9247508.0,1.1322609E7,1.3375572E7,9260110.0,9809148.0,0,0,7072145.5,6443668.5,1.6274056E7,1.5913145E7,1.5561121E7,1.5870105E7,1.5879088E7,1.5436888E7,1.2620616E8,1.2264473E8,1.3782794E8,1.1674009E8,1.07101896E8,
162,182.08113737623998,0.630497,,,,,,,,,,,9411322.0,0,7612411.0,0,7568186.5,9823701.0,1.8460884E7,1.2131255E7,9604982.0,1.0439158E7,1.2840344E7,1.2467988E7,0,0,5766254.0,0,6491063.5,0,1.5947691E7,1.6947656E7,1.6955984E7,1.1564644E7,9097668.0,
164,433.3017460913703,0.6365005,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7633656E7,5.1957064E7,5.2909336E7,3.4506204E7,2.29759E7,
167,273.1318170606829,0.6371687,,,,,,,,,,,2.1468578E7,2.0816828E7,2.1872752E7,1.912346E7,1.9244402E7,2.1759152E7,2.745425E7,2.3218592E7,1.990462E7,2.2831492E7,2.5170752E7,2.4618948E7,3.0252488E7,1.8969552E7,1.9215808E7,1.7604788E7,1.8756112E7,1.5166247E7,2.907623E7,2.951341E7,3.2202908E7,2.3224002E7,2.258666E7,
165,251.15008889874036,0.63776106,,,,,,,,,,,4.120135E8,4.0095517E8,4.204087E8,3.4219392E8,3.7831978E8,4.626276E8,5.291433E8,5.481858E8,3.833665E8,4.2557264E8,4.7486115E8,4.5046032E8,3.1788707E8,3.308632E8,3.1545658E8,3.074453E8,3.017663E8,2.7131597E8,6.578685E8,6.536662E8,7.066708E8,5.712933E8,5.1150746E8,
168,557.2600585812328,0.64466166,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2315236E7,3.8367308E7,4.345418E7,2.5037474E7,2.0083018E7,
166,239.13625542772914,0.6465334,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.1215752E7,1.745734E7,1.4126072E7,1.5905141E7,1.2153467E7,1.2670821E7,4.9090012E7,4.9731136E7,4.5644864E7,3.77829E7,3.3205616E7,
171,217.1545522296895,0.6496198,,,,,,,,,,,1.7350966E7,1.3645695E7,1.1016649E7,1.4141529E7,1.0846656E7,1.6912864E7,3.2106176E7,2.409574E7,1.6523044E7,2.0072306E7,2.792525E7,2.4660608E7,1.5854774E8,1.509895E8,1.29129784E8,1.2052397E8,1.0942519E8,1.16995144E8,1.5046912E9,1.4815807E9,1.4629651E9,1.1960143E9,8.778256E8,
169,301.115722558123,0.6507213,,,,,,,,,,,0,0,0,0,0,0,1.7538224E7,1.1553677E7,1.113974E7,1.4005779E7,1.6143035E7,1.4675496E7,0,0,0,0,0,0,2.4321172E7,2.4534418E7,2.1626422E7,1.8986576E7,1.9550834E7,
207,132.10188264261868,0.6524082,,,,,,,,,,,0,0,0,0,0,0,3.8279884E7,3.1555086E7,2.3482474E7,3.173638E7,3.9061156E7,2.9186186E7,0,6682088.0,8505452.0,9711858.0,8957861.0,8622278.0,4.722102E7,4.4646116E7,4.459964E7,3.5396556E7,4.6776596E7,
172,279.13378347740337,0.6545193,,,,,,,,,,,8293423.0,6638610.5,8157104.5,0,8023349.0,1.0141723E7,3.450276E8,2.8099622E8,1.9996478E8,2.4103174E8,3.0760842E8,2.6869248E8,1.3738835E8,1.2388366E8,9.955676E7,9.4587736E7,7.6872936E7,7.91523E7,1.0935108E9,1.03575354E9,1.04806803E9,8.456228E8,7.667635E8,
173,199.1076148078291,0.6594112,,,,,,,,,,,3.709097E7,3.016366E7,3.0713396E7,2.898974E7,3.2406562E7,3.9709852E7,4.2863376E7,3.131353E7,2.7363934E7,3.400334E7,3.9481616E7,4.0424976E7,4.0208584E7,3.24264E7,2.7956918E7,2.6353748E7,2.5396706E7,2.5795518E7,4.3510144E7,4.382494E7,4.1186404E7,4.5240104E7,3.0957416E7,
175,256.17654983070213,0.6618272,,,,,,,,,,,1.26495336E8,1.2180511E8,1.0706517E8,8.573821E7,1.1913076E8,1.4083373E8,1.3278814E8,1.2303753E8,9.539429E7,9.996825E7,1.2387843E8,1.0837585E8,8.496061E7,8.5002936E7,8.2987064E7,9.609321E7,8.265114E7,8.1441E7,1.3225302E8,1.18966456E8,1.20279736E8,1.2213832E8,1.2612853E8,
174,267.13362744246666,0.6626243,,,,,,,,,,,0,0,0,0,0,0,5.7402324E7,5.018138E7,3.615226E7,3.891682E7,4.8951344E7,4.3267284E7,1.4930047E7,1.5031253E7,1.3685956E7,1.1700971E7,1.2071491E7,1.167938E7,1.12735944E8,9.67685E7,9.413228E7,8.7331416E7,7.9013304E7,
176,344.18162815551733,0.66391665,,,,,,,,,,,1.9117198E7,1.6132663E7,1.5987202E7,1.442895E7,1.8190048E7,2.0504654E7,2.4094262E7,1.9576102E7,1.4478328E7,1.4184246E7,1.9652224E7,1.7526148E7,1.6937342E7,1.5451938E7,1.5022764E7,1.5423189E7,1.4271458E7,1.4219405E7,2.4063316E7,2.3714488E7,2.5760134E7,2.37659E7,1.7564502E7,
178,276.1551216021758,0.667822,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6216824E7,9.2180264E7,9.338513E7,7.307207E7,7.045134E7,
177,417.2449891325933,0.6821133,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.4296706E7,1.5023902E7,1.3469044E7,1.1188925E7,1.222834E7,1.1830629E7,1.4734224E8,1.4362328E8,1.6526797E8,1.4459798E8,1.247708E8,
180,195.12891725784186,0.6849703,,,,,,,,,,,0,0,0,0,0,0,1.2543722E7,1.4996864E7,1.1505421E7,1.2587844E7,1.188969E7,1.2317561E7,0,0,0,0,0,0,8.947982E7,8.7485144E7,7.3438984E7,6.1209532E7,5.7968824E7,
179,322.18703728397526,0.6853326,,,,,,,,,,,3.2458312E7,3.5451436E7,3.2442074E7,2.282998E7,2.356871E7,3.487826E7,3.602021E7,3.9220456E7,3.152465E7,2.7988156E7,3.1897372E7,2.9293182E7,5.186758E7,4.815423E7,4.1252064E7,3.515628E7,2.8487116E7,2.5032578E7,5.892991E8,5.585568E8,5.879954E8,4.9199696E8,5.300056E8,
181,361.24403528931043,0.68736655,,,,,,,,,,,0,0,0,0,0,0,6.412379E7,6.2362224E7,4.282721E7,5.0163744E7,5.9422616E7,5.7470064E7,2.119063E7,1.8324306E7,1.7525052E7,1.1863671E7,1.1634586E7,9111761.0,1.4327955E8,1.4678216E8,1.5345565E8,1.3511115E8,1.3127426E8,
184,362.191842164758,0.6889886,,,,,,,,,,,2.090796E7,1.8667918E7,1.7074324E7,1.4291561E7,1.8262708E7,1.9958798E7,3.1389602E7,2.9237436E7,1.9458778E7,2.0277032E7,2.494415E7,2.5835242E7,1.4106966E7,1.2945629E7,1.3090629E7,1.2752669E7,1.2653811E7,1.1992709E7,4.393149E7,4.048468E7,3.8730308E7,3.519606E7,2.8084408E7,
